id1,id2,Sex1,Sex2,Trans1,Trans2,distance,event,time,maxtime,np,Dyad,Dyad_num
29,15.1,Female,Super,0,0,20.93867400931932,0,4,4,25,dyad_1249,2
31.3,15.1,Super,Super,1,0,12.855637654852508,0,2,2,55,dyad_1250,2
31.4,15.1,Super,Super,1,0,17.938580899139325,0,1,1,64,dyad_1251,2
32.1,15.1,Super,Super,0,0,9.72584279025518,0,14,14,79,dyad_1252,2
33.1,15.1,Super,Super,0,0,2.6514880998537955,0,10,10,44,dyad_1254,2
34.3,15.1,Super,Super,1,0,18.78538177201268,0,3,3,58,dyad_1255,2
36.3,15.1,Super,Super,1,0,5.773842651268388,0,3,3,78,dyad_1256,2
4,15.1,Female,Super,0,0,5.919460812159954,0,14,14,98,dyad_1257,2
41.1,15.1,Super,Super,0,0,12.088887562836478,0,14,14,90,dyad_1259,2
42.1,15.1,Female,Super,0,0,14.192557794159983,0,14,14,90,dyad_1261,2
43,15.1,Female,Super,0,0,20.95762855373568,0,4,4,25,dyad_1262,2
44.1,15.1,Super,Super,0,0,16.604709095572822,0,13,13,70,dyad_1263,2
47.5,15.1,Super,Super,1,0,2.0007079669167855,1,3,3,61,dyad_1265,2
51.3,15.1,Super,Super,1,0,1.626420065706568,1,2,3,59,dyad_1267,2
63.1,15.1,Female,Super,0,0,13.484636801340848,1,10,14,90,dyad_1268,2
66.2,15.1,Super,Super,1,0,14.582408911939655,0,3,3,62,dyad_1269,2
71,15.1,Female,Super,0,0,14.706954069304818,0,5,5,25,dyad_1270,2
75.1,15.1,Super,Super,0,0,7.808902278823662,0,14,14,90,dyad_1271,2
8.2,15.1,Female,Super,1,0,20.82483962471506,0,4,4,69,dyad_1272,2
84.1,15.1,Female,Super,0,0,21.714328689894547,0,9,9,42,dyad_1274,2
87.1,15.1,Female,Super,0,0,4.665520476562897,0,11,11,50,dyad_1275,2
87.3,15.1,Female,Super,1,0,5.349479146606411,0,2,2,55,dyad_1276,2
89.1,15.1,Female,Super,0,0,5.231246871428706,0,14,14,79,dyad_1277,2
90,15.1,Female,Super,0,0,20.017748472179154,0,4,4,25,dyad_1278,2
96.1,15.1,Super,Super,0,0,12.298015173497102,0,10,10,44,dyad_1279,2
96.3,15.1,Super,Super,1,0,18.581400086085846,0,1,1,70,dyad_1280,2
97,15.1,Female,Super,0,0,20.246301425752154,0,7,7,25,dyad_1281,2
104,15.3,Super,Super,0,1,7.50670369206025,0,4,4,98,dyad_111,1
11.3,15.3,Super,Super,1,1,11.008213949909736,0,1,1,64,dyad_207,1
123.1,15.3,Male,Super,0,1,9.068147944024249,0,1,1,90,dyad_396,1
13.4,15.3,Super,Super,1,1,6.786359590936033,0,3,3,47,dyad_672,1
138.5,15.3,Super,Super,1,1,15.658328515268147,0,2,2,30,dyad_939,1
141,15.3,Super,Super,0,1,5.081158461843507,0,4,4,93,dyad_1026,1
161.2,15.3,Male,Super,1,1,8.928449788173152,0,4,4,47,dyad_1284,2
165.3,15.3,Super,Super,1,1,0.6700879310845413,1,2,4,48,dyad_1286,2
179.2,15.3,Male,Super,1,1,3.101945746891558,0,4,4,48,dyad_1288,2
187.3,15.3,Female,Super,1,1,10.796612729167682,0,3,3,47,dyad_1293,2
191.3,15.3,Female,Super,1,1,5.931426527688958,0,1,1,73,dyad_1296,2
194.5,15.3,Female,Super,1,1,0.7970139570090568,0,2,2,29,dyad_1297,2
195,15.3,Female,Super,0,1,6.014720646163693,0,3,3,93,dyad_1298,2
198.5,15.3,Super,Super,1,1,6.126078763707609,0,4,4,56,dyad_1300,2
208.1,15.3,Female,Super,0,1,6.67264965381573,0,1,1,85,dyad_1301,2
22.4,15.3,Super,Super,1,1,0.5882455599003914,1,1,1,66,dyad_1305,2
223.4,15.3,Male,Super,1,1,1.9323849771152104,0,1,1,61,dyad_1306,2
223.5,15.3,Male,Super,1,1,12.086957900292452,0,3,3,43,dyad_1307,2
225.1,15.3,Male,Super,0,1,1.6744684083101238,1,1,1,85,dyad_1308,2
225.3,15.3,Male,Super,1,1,8.668175429977161,0,2,2,30,dyad_1309,2
227.3,15.3,Male,Super,1,1,16.580262595049675,0,2,2,30,dyad_1311,2
23.5,15.3,Super,Super,1,1,7.294211215743513,0,3,3,70,dyad_1312,2
230.1,15.3,Male,Super,0,1,2.9151270585239213,0,1,1,85,dyad_1313,2
231.3,15.3,Male,Super,1,1,25.726519471741806,0,4,4,72,dyad_1314,2
233.2,15.3,Female,Super,1,1,8.891709691881275,0,2,2,80,dyad_1315,2
235.1,15.3,Female,Super,0,1,4.102326082968371,0,1,1,64,dyad_1316,2
236.6,15.3,Super,Super,1,1,6.377339222750518,0,1,1,62,dyad_1317,2
237.4,15.3,Female,Super,1,1,8.586005973100285,0,1,1,66,dyad_1319,2
237.5,15.3,Female,Super,1,1,9.16856623860486,0,3,3,43,dyad_1320,2
242.2,15.3,Female,Super,1,1,2.9591270656183966,0,1,1,78,dyad_1322,2
252.3,15.3,Female,Super,1,1,9.714358725729964,0,4,4,79,dyad_1324,2
256.4,15.3,Super,Super,1,1,3.13524911801512,0,1,1,66,dyad_1325,2
256.5,15.3,Super,Super,1,1,9.16856623860486,0,3,3,43,dyad_1326,2
260.8,15.3,Male,Super,1,1,12.791195129540892,0,2,2,29,dyad_1330,2
31.4,15.3,Super,Super,1,1,4.119338161756529,0,1,1,64,dyad_1335,2
32.2,15.3,Super,Super,1,1,3.160340432929986,0,3,3,48,dyad_1337,2
36.3,15.3,Super,Super,1,1,12.504524691327063,0,4,4,78,dyad_1340,2
4,15.3,Female,Super,0,1,12.065405863893794,0,3,3,98,dyad_1341,2
40.6,15.3,Female,Super,1,1,9.454414836200856,0,4,4,47,dyad_1342,2
41.1,15.3,Super,Super,0,1,5.747575827268294,0,1,1,90,dyad_1343,2
41.2,15.3,Super,Super,1,1,9.260631710682889,0,3,3,30,dyad_1344,2
42.1,15.3,Female,Super,0,1,4.6160661174768824,0,1,1,90,dyad_1345,2
44.4,15.3,Super,Super,1,1,9.585715754255009,0,3,3,62,dyad_1348,2
47.7,15.3,Super,Super,1,1,17.823049824006567,0,2,2,30,dyad_1350,2
63.1,15.3,Female,Super,0,1,4.3659811833932665,0,1,1,90,dyad_1352,2
75.1,15.3,Super,Super,0,1,9.952488488650593,0,1,1,90,dyad_1355,2
8.5,15.3,Female,Super,1,1,14.950963128649438,0,3,3,30,dyad_1357,2
96.3,15.3,Super,Super,1,1,3.3814721616565517,0,4,4,70,dyad_1364,2
104,151.2,Super,Female,0,1,13.835395964756378,0,5,5,98,dyad_112,1
11.3,151.2,Super,Female,1,1,9.929899528684716,0,4,4,64,dyad_208,1
123.1,151.2,Male,Female,0,1,14.529607060051779,0,5,5,90,dyad_397,1
13.3,151.2,Super,Female,1,1,10.617877841278041,0,4,4,57,dyad_582,1
138.1,151.2,Super,Female,0,1,6.855421678370904,0,2,2,54,dyad_763,1
138.3,151.2,Super,Female,1,1,6.354984166304196,1,3,3,56,dyad_852,1
141,151.2,Super,Female,0,1,16.388895330425274,0,5,5,93,dyad_1027,1
145,151.2,Female,Female,0,1,11.701307367895003,0,4,4,72,dyad_1113,1
15.1,151.2,Super,Female,0,1,4.3612344493234385,0,4,4,77,dyad_1198,1
161.1,151.2,Male,Female,0,1,3.654259639377516,0,5,5,73,dyad_1366,2
165.1,151.2,Super,Female,0,1,14.146862985253222,0,3,3,65,dyad_1368,2
179.1,151.2,Male,Female,0,1,14.378529146086002,0,5,5,74,dyad_1370,2
18.4,151.2,Super,Female,1,1,3.7822224338199257,0,2,2,56,dyad_1372,2
181.2,151.2,Female,Female,1,1,13.63656856932866,0,5,5,71,dyad_1374,2
187.2,151.2,Female,Female,1,1,10.485728702194717,0,4,4,59,dyad_1375,2
188.1,151.2,Super,Female,0,1,1.0685221940664822,0,1,1,44,dyad_1377,2
188.3,151.2,Super,Female,1,1,10.57550493011616,0,4,4,58,dyad_1378,2
191.3,151.2,Female,Female,1,1,22.344456683559375,0,4,4,73,dyad_1379,2
195,151.2,Female,Female,0,1,17.37844765472537,0,5,5,93,dyad_1381,2
198.3,151.2,Super,Female,1,1,5.3532546984682625,0,2,2,55,dyad_1382,2
208.1,151.2,Female,Female,0,1,16.118693551181785,0,5,5,85,dyad_1384,2
21,151.2,Female,Female,0,1,8.091505606123041,0,2,2,56,dyad_1385,2
212,151.2,Male,Female,0,1,23.68477148040447,0,1,1,44,dyad_1386,2
218.5,151.2,Male,Female,1,1,9.954267879807041,0,4,4,58,dyad_1387,2
22.4,151.2,Super,Female,1,1,20.757070201718058,0,4,4,66,dyad_1388,2
223.4,151.2,Male,Female,1,1,21.448062338507913,0,2,2,61,dyad_1389,2
225.1,151.2,Male,Female,0,1,21.67091115511737,0,5,5,85,dyad_1391,2
227.1,151.2,Male,Female,0,1,18.76624048251098,0,4,4,72,dyad_1393,2
23.5,151.2,Super,Female,1,1,15.597193742129287,0,2,2,70,dyad_1395,2
230.1,151.2,Male,Female,0,1,18.063265245667967,0,5,5,85,dyad_1396,2
231.3,151.2,Male,Female,1,1,13.220439359864102,0,2,2,72,dyad_1397,2
233.2,151.2,Female,Female,1,1,16.015046454980105,0,5,5,80,dyad_1398,2
235.1,151.2,Female,Female,0,1,20.3909697481188,0,2,2,64,dyad_1399,2
236.6,151.2,Super,Female,1,1,14.602123071080884,0,2,2,62,dyad_1400,2
237.1,151.2,Female,Female,0,1,22.693612592859218,0,1,1,44,dyad_1401,2
237.4,151.2,Female,Female,1,1,19.511425876703143,0,4,4,66,dyad_1402,2
239.1,151.2,Super,Female,0,1,11.84453009418696,0,3,3,65,dyad_1404,2
242.2,151.2,Female,Female,1,1,20.91696191499055,0,5,5,78,dyad_1405,2
244.3,151.2,Super,Female,1,1,9.884672273389162,0,4,4,58,dyad_1406,2
252.3,151.2,Female,Female,1,1,23.136057913746438,0,4,4,79,dyad_1407,2
256.4,151.2,Super,Female,1,1,22.918761522983736,0,4,4,66,dyad_1408,2
259.4,151.2,Female,Female,1,1,7.888980933573612,0,2,2,55,dyad_1410,2
260.1,151.2,Male,Female,0,1,9.720808399720353,0,2,2,47,dyad_1411,2
260.3,151.2,Male,Female,1,1,5.090288741776973,0,2,2,55,dyad_1412,2
27,151.2,Female,Female,0,1,19.990557009689674,0,2,2,51,dyad_1414,2
28,151.2,Super,Female,0,1,17.842196314708147,0,1,1,49,dyad_1415,2
31.3,151.2,Super,Female,1,1,16.973942362992382,0,2,2,55,dyad_1417,2
31.4,151.2,Super,Female,1,1,20.399889831450004,0,2,2,64,dyad_1418,2
32.1,151.2,Super,Female,0,1,12.274375039465864,0,5,5,79,dyad_1419,2
34.3,151.2,Super,Female,1,1,21.265341029878837,0,3,3,58,dyad_1422,2
36.3,151.2,Super,Female,1,1,8.427484080952713,0,4,4,78,dyad_1423,2
4,151.2,Female,Female,0,1,9.816523612822142,0,5,5,98,dyad_1424,2
41.1,151.2,Super,Female,0,1,15.185695263511493,0,5,5,90,dyad_1426,2
42.1,151.2,Female,Female,0,1,16.88236515770733,0,5,5,90,dyad_1428,2
44.1,151.2,Super,Female,0,1,20.58873164367816,0,3,3,70,dyad_1430,2
44.4,151.2,Super,Female,1,1,17.52955569381339,0,1,1,62,dyad_1431,2
47.5,151.2,Super,Female,1,1,4.47798888221092,1,4,4,61,dyad_1432,2
51.3,151.2,Super,Female,1,1,2.875968000104027,0,4,4,59,dyad_1434,2
63.1,151.2,Female,Female,0,1,16.56697630182392,0,5,5,90,dyad_1435,2
66.2,151.2,Super,Female,1,1,18.797589682054976,0,3,3,62,dyad_1436,2
75.1,151.2,Super,Female,0,1,11.171541857602818,0,5,5,90,dyad_1438,2
8.2,151.2,Female,Female,1,1,22.183587895881512,0,4,4,69,dyad_1439,2
87.1,151.2,Female,Female,0,1,6.79532045657936,0,1,1,50,dyad_1442,2
87.3,151.2,Female,Female,1,1,6.594177397771748,0,2,2,55,dyad_1443,2
89.1,151.2,Female,Female,0,1,9.101474017959422,0,5,5,79,dyad_1444,2
96.3,151.2,Super,Female,1,1,22.1962357253395,0,2,2,70,dyad_1447,2
102,161.1,Super,Male,0,0,21.587172385774636,0,3,3,42,dyad_16,1
104,161.1,Super,Male,0,0,13.687426880356023,0,9,9,98,dyad_113,1
11.3,161.1,Super,Male,1,0,10.38894497945996,0,4,4,64,dyad_209,1
120,161.1,Male,Male,0,0,19.995111433301744,0,4,4,45,dyad_304,1
123.1,161.1,Male,Male,0,0,13.533353667775001,0,9,9,90,dyad_398,1
13.1,161.1,Super,Male,0,0,12.694943666479858,0,4,4,44,dyad_491,1
13.3,161.1,Super,Male,1,0,10.663366698049952,1,4,4,57,dyad_583,1
138.1,161.1,Super,Male,0,0,4.109804228509399,0,5,5,54,dyad_764,1
138.3,161.1,Super,Male,1,0,3.29879477830668,0,3,3,56,dyad_853,1
141,161.1,Super,Male,0,0,16.241645045293836,0,9,9,93,dyad_1028,1
145,161.1,Female,Male,0,0,13.200667628878907,0,7,7,72,dyad_1114,1
15.1,161.1,Super,Male,0,0,3.40149790560891,1,6,8,77,dyad_1199,1
151.2,161.1,Female,Male,1,0,3.654259639377516,0,5,5,66,dyad_1366,1
165.1,161.1,Super,Male,0,0,13.054027098090685,0,7,7,65,dyad_1450,2
179.1,161.1,Male,Male,0,0,11.873370840405723,0,9,9,74,dyad_1452,2
18.4,161.1,Super,Male,1,0,3.134320671252423,1,1,2,56,dyad_1454,2
181.1,161.1,Female,Male,0,0,8.195826275051346,0,3,3,37,dyad_1455,2
181.2,161.1,Female,Male,1,0,15.708186505467715,0,6,6,71,dyad_1456,2
187.2,161.1,Female,Male,1,0,11.05113628916407,1,4,4,59,dyad_1457,2
188.1,161.1,Super,Male,0,0,4.434834555983019,0,4,4,44,dyad_1459,2
188.3,161.1,Super,Male,1,0,12.02923374307833,0,4,4,58,dyad_1460,2
191.3,161.1,Female,Male,1,0,23.476018505153927,0,4,4,73,dyad_1461,2
195,161.1,Female,Male,0,0,18.542324430561667,0,9,9,93,dyad_1463,2
198.3,161.1,Super,Male,1,0,6.120928181643531,0,2,2,55,dyad_1464,2
208.1,161.1,Female,Male,0,0,15.506190455838869,0,9,9,85,dyad_1466,2
21,161.1,Female,Male,0,0,8.458490199441384,0,5,5,56,dyad_1467,2
212,161.1,Male,Male,0,0,23.920900342049677,0,4,4,44,dyad_1468,2
218.5,161.1,Male,Male,1,0,8.661837897148235,1,1,4,58,dyad_1469,2
22.4,161.1,Super,Male,1,0,20.873319659394227,0,4,4,66,dyad_1470,2
223.4,161.1,Male,Male,1,0,21.96749163454155,0,2,2,61,dyad_1471,2
225.1,161.1,Male,Male,0,0,21.615001533362346,0,9,9,85,dyad_1473,2
227.1,161.1,Male,Male,0,0,20.547087481647125,0,8,8,72,dyad_1475,2
23.5,161.1,Super,Male,1,0,14.911402412616509,0,2,2,70,dyad_1477,2
230.1,161.1,Male,Male,0,0,18.420449083807892,0,9,9,85,dyad_1478,2
231.3,161.1,Male,Male,1,0,9.60108570567445,0,2,2,72,dyad_1479,2
233.2,161.1,Female,Male,1,0,17.693542718981572,0,5,5,80,dyad_1480,2
235.1,161.1,Female,Male,0,0,21.308628520813386,0,2,2,64,dyad_1481,2
236.6,161.1,Super,Male,1,0,15.106989854208098,0,2,2,62,dyad_1482,2
237.1,161.1,Female,Male,0,0,22.00943569149811,0,4,4,44,dyad_1483,2
237.4,161.1,Female,Male,1,0,18.216801969888785,0,4,4,66,dyad_1484,2
239.1,161.1,Super,Male,0,0,10.277591529957508,0,7,7,65,dyad_1486,2
242.2,161.1,Female,Male,1,0,21.633534842650334,0,5,5,78,dyad_1487,2
244.3,161.1,Super,Male,1,0,10.441152821577566,1,4,4,58,dyad_1488,2
252.3,161.1,Female,Male,1,0,24.80152699812774,0,4,4,79,dyad_1489,2
256.4,161.1,Super,Male,1,0,22.69918877914177,0,4,4,66,dyad_1490,2
259.4,161.1,Female,Male,1,0,8.434448571353245,0,2,2,55,dyad_1492,2
260.1,161.1,Male,Male,0,0,9.499034452720707,0,5,5,47,dyad_1493,2
260.3,161.1,Male,Male,1,0,2.6730467056030673,1,1,2,55,dyad_1494,2
27,161.1,Female,Male,0,0,20.150997218074224,0,5,5,51,dyad_1496,2
28,161.1,Super,Male,0,0,16.85843314205644,0,4,4,49,dyad_1497,2
31.3,161.1,Super,Male,1,0,15.835706231222353,0,2,2,55,dyad_1499,2
31.4,161.1,Super,Male,1,0,21.320344374166748,0,2,2,64,dyad_1500,2
32.1,161.1,Super,Male,0,0,13.091824004532661,0,9,9,79,dyad_1501,2
33.1,161.1,Super,Male,0,0,5.902331356222683,0,4,4,44,dyad_1503,2
34.3,161.1,Super,Male,1,0,22.170180074758612,0,3,3,58,dyad_1504,2
36.3,161.1,Super,Male,1,0,9.113657243581203,0,4,4,78,dyad_1505,2
4,161.1,Female,Male,0,0,9.196231653753571,0,9,9,98,dyad_1506,2
41.1,161.1,Super,Male,0,0,15.48711400310804,0,9,9,90,dyad_1508,2
42.1,161.1,Female,Male,0,0,17.587093549834588,0,9,9,90,dyad_1510,2
44.1,161.1,Super,Male,0,0,19.68281917211504,0,6,6,70,dyad_1512,2
44.4,161.1,Super,Male,1,0,19.379324082786685,0,1,1,62,dyad_1513,2
47.5,161.1,Super,Male,1,0,5.01431977730924,0,4,4,61,dyad_1514,2
51.3,161.1,Super,Male,1,0,2.2757952875268517,0,4,4,59,dyad_1516,2
63.1,161.1,Female,Male,0,0,16.881834670180634,0,9,9,90,dyad_1517,2
66.2,161.1,Super,Male,1,0,17.403047307064625,0,3,3,62,dyad_1518,2
75.1,161.1,Super,Male,0,0,11.199033334954361,0,9,9,90,dyad_1520,2
8.2,161.1,Female,Male,1,0,23.993067918742135,0,4,4,69,dyad_1521,2
84.1,161.1,Female,Male,0,0,25.088036500622778,0,3,3,42,dyad_1523,2
87.1,161.1,Female,Male,0,0,3.1895016005267207,0,5,5,50,dyad_1524,2
87.3,161.1,Female,Male,1,0,2.9667439265851545,0,2,2,55,dyad_1525,2
89.1,161.1,Female,Male,0,0,6.166688000137049,0,9,9,79,dyad_1526,2
96.1,161.1,Super,Male,0,0,15.451329248927882,0,3,3,44,dyad_1528,2
96.3,161.1,Super,Male,1,0,21.858875648653044,0,2,2,70,dyad_1529,2
104,161.2,Super,Male,0,1,8.922571908562933,0,4,4,98,dyad_114,1
123.1,161.2,Male,Male,0,1,12.182370965001141,0,1,1,90,dyad_399,1
13.4,161.2,Super,Male,1,1,2.155633548480028,1,1,3,47,dyad_675,1
138.5,161.2,Super,Male,1,1,15.922292031223972,0,2,2,30,dyad_942,1
141,161.2,Super,Male,0,1,8.894054916950083,0,4,4,93,dyad_1029,1
15.3,161.2,Super,Male,1,1,8.928449788173152,0,4,4,48,dyad_1284,1
165.3,161.2,Super,Male,1,1,9.542665179887376,0,4,4,48,dyad_1532,2
179.2,161.2,Male,Male,1,1,11.959817486389868,0,4,4,48,dyad_1534,2
187.3,161.2,Female,Male,1,1,8.371649732822226,0,3,3,47,dyad_1539,2
191.3,161.2,Female,Male,1,1,6.45375978403997,0,1,1,73,dyad_1542,2
194.5,161.2,Female,Male,1,1,9.18036153908114,0,1,1,29,dyad_1543,2
195,161.2,Female,Male,0,1,2.937790629509094,0,3,3,93,dyad_1544,2
198.5,161.2,Super,Male,1,1,7.311107273265621,0,4,4,56,dyad_1546,2
208.1,161.2,Female,Male,0,1,10.847661249097525,0,1,1,85,dyad_1547,2
22.4,161.2,Super,Male,1,1,9.251339064639232,0,1,1,66,dyad_1551,2
223.4,161.2,Male,Male,1,1,7.923857910330043,0,1,1,61,dyad_1552,2
223.5,161.2,Male,Male,1,1,9.559033622615667,0,3,3,43,dyad_1553,2
225.1,161.2,Male,Male,0,1,10.54759590093464,0,1,1,85,dyad_1554,2
225.3,161.2,Male,Male,1,1,6.25275091045945,0,2,2,30,dyad_1555,2
227.3,161.2,Male,Male,1,1,12.062199514593278,0,2,2,30,dyad_1557,2
23.5,161.2,Super,Male,1,1,11.069712795105872,0,3,3,70,dyad_1558,2
230.1,161.2,Male,Male,0,1,6.961505561668508,0,1,1,85,dyad_1559,2
231.3,161.2,Male,Male,1,1,25.808831749589025,0,4,4,72,dyad_1560,2
233.2,161.2,Female,Male,1,1,0.6562193108292375,0,2,2,80,dyad_1561,2
235.1,161.2,Female,Male,0,1,5.595641284577196,0,1,1,64,dyad_1562,2
236.6,161.2,Super,Male,1,1,6.190509337849866,0,1,1,62,dyad_1563,2
237.4,161.2,Female,Male,1,1,15.041685950958689,0,1,1,66,dyad_1565,2
237.5,161.2,Female,Male,1,1,6.752286399764176,0,3,3,43,dyad_1566,2
242.2,161.2,Female,Male,1,1,6.75828912698223,0,1,1,78,dyad_1568,2
252.3,161.2,Female,Male,1,1,6.515158512423348,0,3,3,79,dyad_1570,2
256.4,161.2,Super,Male,1,1,12.057590972586794,0,1,1,66,dyad_1571,2
256.5,161.2,Super,Male,1,1,6.752286399764176,0,3,3,43,dyad_1572,2
260.8,161.2,Male,Male,1,1,13.481653661025062,0,1,1,29,dyad_1576,2
31.4,161.2,Super,Male,1,1,5.590859745541705,0,1,1,64,dyad_1581,2
32.2,161.2,Super,Male,1,1,11.969729615396574,0,3,3,48,dyad_1583,2
36.3,161.2,Super,Male,1,1,9.53555091729961,0,4,4,78,dyad_1586,2
4,161.2,Female,Male,0,1,11.584949436820557,0,3,3,98,dyad_1587,2
40.6,161.2,Female,Male,1,1,15.378290313977327,0,3,3,47,dyad_1588,2
41.1,161.2,Super,Male,0,1,6.933862327326493,0,1,1,90,dyad_1589,2
41.2,161.2,Super,Male,1,1,6.828880284233892,0,3,3,30,dyad_1590,2
42.1,161.2,Female,Male,0,1,5.086823355297784,0,1,1,90,dyad_1591,2
44.4,161.2,Super,Male,1,1,1.2421120701246118,1,1,3,62,dyad_1594,2
47.7,161.2,Super,Male,1,1,15.204110266232416,0,2,2,30,dyad_1596,2
63.1,161.2,Female,Male,0,1,6.862428291149228,0,1,1,90,dyad_1598,2
75.1,161.2,Super,Male,0,1,9.19144296694367,0,1,1,90,dyad_1601,2
8.5,161.2,Female,Male,1,1,15.416591592842783,0,3,3,30,dyad_1603,2
96.3,161.2,Super,Male,1,1,12.121535983142046,0,4,4,70,dyad_1610,2
102,165.1,Super,Super,0,0,8.566513848368126,0,3,3,42,dyad_18,1
104,165.1,Super,Super,0,0,3.593132959415518,0,7,7,98,dyad_115,1
11.3,165.1,Super,Super,1,0,6.101719622745225,0,2,2,64,dyad_211,1
120,165.1,Male,Super,0,0,6.985266988742674,0,4,4,45,dyad_306,1
123.1,165.1,Male,Super,0,0,0.577747500167108,1,6,7,90,dyad_400,1
13.1,165.1,Super,Super,0,0,8.864763641964723,0,4,4,44,dyad_493,1
13.3,165.1,Super,Super,1,0,4.826583964735419,0,1,1,57,dyad_585,1
138.1,165.1,Super,Super,0,0,16.271647860760083,0,5,5,54,dyad_766,1
138.3,165.1,Super,Super,1,0,15.309677945223196,0,1,1,56,dyad_855,1
141,165.1,Super,Super,0,0,4.7725188211718335,0,7,7,93,dyad_1030,1
145,165.1,Female,Super,0,0,9.319434060754185,0,7,7,72,dyad_1116,1
15.1,165.1,Super,Super,0,0,10.030472119512906,0,7,7,77,dyad_1201,1
151.2,165.1,Female,Super,1,0,14.146862985253222,0,3,3,66,dyad_1368,1
161.1,165.1,Male,Super,0,0,13.054027098090685,0,7,7,73,dyad_1450,1
179.1,165.1,Male,Super,0,0,5.988114397229712,0,7,7,74,dyad_1613,2
18.4,165.1,Super,Super,1,0,10.552064498594172,0,1,1,56,dyad_1615,2
181.1,165.1,Female,Super,0,0,4.944451611230793,0,3,3,37,dyad_1616,2
181.2,165.1,Female,Super,1,0,12.415517705395846,0,4,4,71,dyad_1617,2
187.2,165.1,Female,Super,1,0,6.206250061405654,0,2,2,59,dyad_1618,2
188.1,165.1,Super,Super,0,0,13.748752583951658,0,4,4,44,dyad_1620,2
188.3,165.1,Super,Super,1,0,8.957551279964214,0,1,1,58,dyad_1621,2
191.3,165.1,Female,Super,1,0,14.247177199810473,0,2,2,73,dyad_1622,2
195,165.1,Female,Super,0,0,10.602617907848858,0,7,7,93,dyad_1624,2
198.3,165.1,Super,Super,1,0,9.2033755589511,0,1,1,55,dyad_1625,2
208.1,165.1,Female,Super,0,0,2.9820873171270086,0,7,7,85,dyad_1627,2
21,165.1,Female,Super,0,0,6.879443163639831,0,5,5,56,dyad_1628,2
212,165.1,Male,Super,0,0,12.188107784061984,0,4,4,44,dyad_1629,2
218.5,165.1,Male,Super,1,0,4.392271118618848,1,1,1,58,dyad_1630,2
22.4,165.1,Super,Super,1,0,9.176620120744746,0,1,1,66,dyad_1631,2
225.1,165.1,Male,Super,0,0,9.47089243535741,0,7,7,85,dyad_1634,2
227.1,165.1,Male,Super,0,0,14.28718385514879,0,7,7,72,dyad_1636,2
230.1,165.1,Male,Super,0,0,7.829195839850267,0,7,7,85,dyad_1639,2
233.2,165.1,Female,Super,1,0,11.980885442851587,0,3,3,80,dyad_1641,2
237.1,165.1,Female,Super,0,0,9.023185340696578,0,4,4,44,dyad_1644,2
237.4,165.1,Female,Super,1,0,5.376515269969229,0,1,1,66,dyad_1645,2
239.1,165.1,Super,Super,0,0,3.080092879870877,1,6,7,65,dyad_1647,2
242.2,165.1,Female,Super,1,0,11.431829734761639,0,3,3,78,dyad_1648,2
244.3,165.1,Super,Super,1,0,6.356578196823663,0,2,2,58,dyad_1649,2
252.3,165.1,Female,Super,1,0,17.19030354826438,0,2,2,79,dyad_1650,2
256.4,165.1,Super,Super,1,0,10.197289901837888,0,1,1,66,dyad_1651,2
259.4,165.1,Female,Super,1,0,7.272340508192901,0,1,1,55,dyad_1653,2
260.1,165.1,Male,Super,0,0,4.8983842673755,0,5,5,47,dyad_1654,2
260.3,165.1,Male,Super,1,0,10.400636258366669,0,1,1,55,dyad_1655,2
27,165.1,Female,Super,0,0,8.660754757308796,0,5,5,51,dyad_1657,2
28,165.1,Super,Super,0,0,3.8046609288489392,0,4,4,49,dyad_1658,2
31.3,165.1,Super,Super,1,0,2.830336994098468,0,2,2,55,dyad_1660,2
32.1,165.1,Super,Super,0,0,6.932968610728938,0,7,7,79,dyad_1662,2
33.1,165.1,Super,Super,0,0,7.396195352983403,0,4,4,44,dyad_1664,2
34.3,165.1,Super,Super,1,0,12.446738293524007,0,3,3,58,dyad_1665,2
36.3,165.1,Super,Super,1,0,7.233236704345293,0,2,2,78,dyad_1666,2
4,165.1,Female,Super,0,0,4.411865056586765,0,7,7,98,dyad_1667,2
41.1,165.1,Super,Super,0,0,5.813142617971456,0,7,7,90,dyad_1669,2
42.1,165.1,Female,Super,0,0,8.382957479825656,0,7,7,90,dyad_1671,2
44.1,165.1,Super,Super,0,0,6.63112812827667,0,6,6,70,dyad_1673,2
47.5,165.1,Super,Super,1,0,9.767914191723612,0,2,2,61,dyad_1675,2
51.3,165.1,Super,Super,1,0,11.653784275568366,0,2,2,59,dyad_1677,2
63.1,165.1,Female,Super,0,0,6.636813496872571,0,7,7,90,dyad_1678,2
66.2,165.1,Super,Super,1,0,4.731792569966426,0,3,3,62,dyad_1679,2
75.1,165.1,Super,Super,0,0,4.535158903047804,0,7,7,90,dyad_1681,2
8.2,165.1,Female,Super,1,0,17.06365467589263,0,4,4,69,dyad_1682,2
84.1,165.1,Female,Super,0,0,15.331947984028272,0,3,3,42,dyad_1684,2
87.1,165.1,Female,Super,0,0,12.136820476996673,0,5,5,50,dyad_1685,2
87.3,165.1,Female,Super,1,0,13.411807982032476,0,2,2,55,dyad_1686,2
89.1,165.1,Female,Super,0,0,8.692516828459336,0,7,7,79,dyad_1687,2
96.1,165.1,Super,Super,0,0,10.714285508383401,0,3,3,44,dyad_1689,2
