ID,Sex,Trans,East,North
96.3,Super,1,77.24883019610303,9970.201586459718
179.2,Male,1,76.1780598355172,9970.755132601947
256.4,Super,1,76.1780598355172,9970.755132601947
225.1,Male,0,76.0654519918582,9974.543642725386
15.3,Super,1,76.0654519918582,9974.543642725386
208.1,Female,0,82.07786604577593,9969.128620790181
198.5,Super,1,77.66043426048506,9973.680028015635
165.3,Super,1,76.14314103081618,9975.994829901885
22.4,Super,1,76.14314103081618,9975.994829901885
223.4,Male,1,76.14314103081618,9975.994829901885
36.3,Super,1,89.08970396262465,9977.05026981752
13.4,Super,1,81.3834109745191,9980.991867908522
161.2,Male,1,81.3834109745191,9980.991867908522
161.2,Male,1,87.60587544887595,9980.63864198374
15.3,Super,1,85.71257393267425,9971.068164568911
104,Super,0,84.10674196735269,9971.300298109973
242.2,Female,1,77.2696653435242,9975.363696878958
40.6,Female,1,80.81903979874758,9965.31770710572
237.4,Female,1,80.81903979874758,9965.31770710572
187.3,Female,1,87.55183139988861,9973.350426411447
44.4,Super,1,82.50958607504569,9981.667778418108
123.1,Male,0,75.86487412117235,9973.94539667702
225.1,Male,0,75.86487412117235,9973.94539667702
123.1,Male,0,75.8648589999209,9974.000784867816
179.2,Male,1,75.98852437552908,9970.588910111424
96.3,Super,1,75.98852437552908,9970.588910111424
223.5,Male,1,87.49607413281798,9973.361487558632
161.2,Male,1,82.5541940690772,9981.656709994735
44.4,Super,1,82.5541940690772,9981.656709994735
13.4,Super,1,81.35000222102232,9980.759244234747
191.3,Female,1,72.85219336272468,9980.31441452494
208.1,Female,0,82.1446972299402,9969.372334256606
36.3,Super,1,91.86683176474897,9974.425947351128
235.1,Female,0,77.74873354228073,9977.25805905094
31.4,Super,1,77.74873354228073,9977.25805905094
32.2,Super,1,75.58713510192122,9970.300766788738
179.2,Male,1,75.46444006482169,9970.36719465289
256.5,Super,1,85.89007683925476,9974.335781164724
237.5,Female,1,85.89007683925476,9974.335781164724
165.3,Super,1,76.58985565498617,9973.613267996127
198.5,Super,1,77.6381241911946,9973.702176748964
195,Female,0,80.72622537200834,9977.458151064016
187.3,Female,1,87.49607413281798,9973.361487558632
242.2,Female,1,77.30311862492393,9975.374782966916
42.1,Female,0,81.16179934860358,9974.788689322133
75.1,Super,0,85.55647568478459,9971.012735653587
141,Super,0,81.38575545998849,9971.46564725365
41.1,Super,0,82.42231569108372,9973.315792591657
230.1,Male,0,79.64547384377325,9973.658418042343
63.1,Female,0,79.83494521810213,9974.057248391993
236.6,Super,1,82.89052992315439,9973.847609365674
23.5,Super,1,86.88409549997532,9968.88646530752
141,Super,0,81.40807163709833,9971.421345847953
161.2,Male,1,81.21621611387609,9980.593062276484
44.4,Super,1,81.21621611387609,9980.593062276484
13.4,Super,1,81.21621611387609,9980.593062276484
195,Female,0,80.67043865352147,9977.579985938164
256.5,Super,1,85.87892870626051,9974.324701745274
237.5,Female,1,85.87892870626051,9974.324701745274
223.5,Male,1,87.46264870936092,9973.261791684727
187.3,Female,1,87.46264870936092,9973.261791684727
47.7,Super,1,95.54758328657975,9970.10748520702
23.5,Super,1,88.85834844364895,9967.148135336629
138.5,Super,1,94.1552803024752,9965.621466030685
8.5,Female,1,94.1552803024752,9965.621466030685
227.3,Male,1,92.02245554806275,9976.36425200805
41.2,Super,1,86.503396917529,9974.280560168323
141,Super,0,81.40807163709833,9971.421345847953
179.2,Male,1,77.37115698347817,9971.331525981053
32.2,Super,1,77.37115698347817,9971.331525981053
96.3,Super,1,77.37115698347817,9971.331525981053
15.3,Super,1,75.17311808264448,9975.130523437478
165.3,Super,1,75.17311808264448,9975.130523437478
198.5,Super,1,77.76077779417892,9973.768674951922
138.5,Super,1,94.11066486070736,9965.66575289776
8.5,Female,1,94.11066486070736,9965.66575289776
47.7,Super,1,93.68531851117534,9970.815766227484
36.3,Super,1,89.82661408240826,9973.218130593417
227.3,Male,1,92.25632746909623,9977.593718318649
187.3,Female,1,87.58527190473536,9973.394740686235
233.2,Female,1,87.58527190473536,9973.394740686235
41.2,Super,1,85.44414274062979,9973.925831962633
237.5,Female,1,85.44414274062979,9973.925831962633
256.5,Super,1,85.44414274062979,9973.925831962633
225.3,Male,1,82.57772058075021,9976.051821072006
198.5,Super,1,92.59086734411528,9977.460885084021
227.3,Male,1,92.59086734411528,9977.460885084021
195,Female,0,80.82655670474377,9977.60217636147
13.4,Super,1,80.78139895739162,9980.116660819513
44.4,Super,1,80.78139895739162,9980.116660819513
161.2,Male,1,80.00083895041509,9979.828493600466
165.3,Super,1,74.34851433667949,9972.6931883564
15.3,Super,1,74.34851433667949,9972.6931883564
32.2,Super,1,74.68370923856838,9970.599584845655
32.2,Super,1,74.6725603510423,9970.588503619489
179.2,Male,1,74.69493032314885,9970.378032800329
96.3,Super,1,74.69493032314885,9970.378032800329
32.2,Super,1,77.47205123853404,9969.625628411333
13.4,Super,1,81.3499934041584,9980.803552251864
44.4,Super,1,81.3499934041584,9980.803552251864
161.2,Male,1,81.3499934041584,9980.803552251864
195,Female,0,80.87116585927777,9977.591109658939
225.3,Male,1,85.6225600592129,9973.92587965062
256.5,Super,1,85.6225600592129,9973.92587965062
41.2,Super,1,85.6225600592129,9973.92587965062
237.5,Female,1,85.6225600592129,9973.92587965062
227.3,Male,1,95.6253813722753,9970.960314042111
47.7,Super,1,95.6253813722753,9970.960314042111
8.5,Female,1,88.75800736840547,9967.103797151904
260.8,Male,1,88.75800736840547,9967.103797151904
138.5,Super,1,88.75800736840547,9967.103797151904
194.5,Female,1,102.28229989171948,9968.813746468231
194.5,Female,1,69.16301537254459,9971.041003466113
179.2,Male,1,73.2675458850215,9969.989859338024
32.2,Super,1,73.2675458850215,9969.989859338024
96.3,Super,1,73.2675458850215,9969.989859338024
15.3,Super,1,75.77557518459682,9974.24446880164
237.5,Female,1,86.94931659984402,9974.734808474053
41.2,Super,1,86.94931659984402,9974.734808474053
225.3,Male,1,86.94931659984402,9974.734808474053
256.5,Super,1,86.94931659984402,9974.734808474053
187.3,Female,1,87.4849232777037,9973.36148452802
223.5,Male,1,87.4849232777037,9973.36148452802
40.6,Female,1,81.06456212190405,9964.797174464527
138.5,Super,1,88.7357060464999,9967.103789689669
8.5,Female,1,88.7357060464999,9967.103789689669
260.8,Male,1,88.7357060464999,9967.103789689669
227.3,Male,1,93.74117045574769,9970.472438814171
47.7,Super,1,93.74117045574769,9970.472438814171
47.7,Super,1,93.04996282049984,9970.128887371351
231.3,Male,1,101.0924939680259,9959.831720626775
36.3,Super,1,87.78632181486412,9972.18748142927
4,Female,0,84.41894317990204,9971.411156794902
15.3,Super,1,78.06241795336973,9971.874524798575
165.3,Super,1,78.06241795336973,9971.874524798575
194.5,Female,1,69.12961132331536,9970.86373830467
96.3,Super,1,71.85120272551913,9969.88970704879
179.2,Male,1,71.85120272551913,9969.88970704879
8.5,Female,1,88.46814183336055,9966.948633361315
23.5,Super,1,88.46814183336055,9966.948633361315
260.8,Male,1,88.46814183336055,9966.948633361315
138.5,Super,1,88.46814183336055,9966.948633361315
40.6,Female,1,80.87463926794817,9965.760809576032
40.6,Female,1,80.97508994377242,9965.517150113512
194.5,Female,1,69.28563665031403,9971.240452674081
179.2,Male,1,77.83963338778831,9971.021498785518
96.3,Super,1,77.83963338778831,9971.021498785518
260.8,Male,1,89.22653567714727,9966.50584376877
8.5,Female,1,89.22653567714727,9966.50584376877
15.3,Super,1,76.4895326484149,9973.447076774859
165.3,Super,1,76.4895326484149,9973.447076774859
252.3,Female,1,72.87444591035607,9980.569212846345
161.2,Male,1,80.53611252501683,9979.872914076745
13.4,Super,1,80.53611252501683,9979.872914076745
237.5,Female,1,85.56677809015481,9974.025553464202
225.3,Male,1,85.56677809015481,9974.025553464202
256.5,Super,1,85.56677809015481,9974.025553464202
41.2,Super,1,85.56677809015481,9974.025553464202
225.3,Male,1,85.56677809015481,9974.025553464202
231.3,Male,1,91.59215641705035,9961.755107896568
161.2,Male,1,86.20214179767878,9974.967220945968
13.4,Super,1,86.20214179767878,9974.967220945968
36.3,Super,1,85.48974890155904,9970.414582994887
104,Super,0,84.41898887133604,9971.256083630895
223.5,Male,1,87.5853110871864,9973.250748848239
260.8,Male,1,87.54238999774324,9967.668281209473
8.5,Female,1,87.54238999774324,9967.668281209473
179.2,Male,1,74.97375147816976,9970.333808670792
96.3,Super,1,74.97375147816976,9970.333808670792
165.3,Super,1,71.99491481602675,9974.188052197644
15.3,Super,1,71.99491481602675,9974.188052197644
194.5,Female,1,72.86332527660049,9980.414118731902
256.5,Super,1,85.53333369991603,9973.99231497458
41.2,Super,1,85.53333369991603,9973.99231497458
225.3,Male,1,85.53333369991603,9973.99231497458
237.5,Female,1,85.53333369991603,9973.99231497458
104,Super,0,82.50110450000211,9970.790286972338
36.3,Super,1,85.32247949168737,9970.425608803207
223.5,Male,1,87.46260652654146,9973.416860011974
194.5,Female,1,70.70181448952022,9972.02744103747
40.6,Female,1,79.28093410882686,9963.11278116245
223.5,Male,1,95.3133161432636,9970.50613067123
194.5,Female,1,86.70427630551183,9973.671411236164
40.6,Female,1,82.28035099948971,9964.03331109123
165.3,Super,1,80.01694829716534,9963.1019862487
36.3,Super,1,85.02143356165162,9970.314751585465
179.2,Male,1,75.19661220227083,9970.932074882647
198.5,Super,1,82.7241624735241,9970.69066259001
260.8,Male,1,87.30687352222694,9972.054429465843
141,Super,0,80.82893562201417,9969.00637394003
